ID,MW
TD01GL001708,36257.28010000001
TD01GL001709,48091.38030000008
TD01GL001710,31999.711100000037
TD01GL001711,87397.51810000064
TD01GL001712,55962.14250000013
TD01GL001713,24483.578800000003
TD01GL001714,91988.95680000058
TD01GL0RAST48,8089.179200000002
TD01GL001715,13938.749299999985
TD01GL0RAST49,6056.1664999999975
TD01GL001716,41821.0049000001
TD01GL001717,60584.11470000012
TD01GL001718,21871.77660000002
TD01GL001719,31849.06890000006
TD01GL001720,34574.237100000035
TD01GL001721,19234.808099999995
TD01GL001722,40724.66480000007
TD01GL001723,33371.67090000001
TD01GL001724,17738.060199999993
TD01GL0RAST50,4691.565899999999
TD01GL001725,29893.18129999999
TD01GL001726,72706.0766000003
TD01GL001727,18506.30309999999
TD01GL001728,7402.7764
TD01GL001729,13340.586699999989
TD01GL001730,37903.49710000005
TD01GL001731,86084.15970000057
TD01GL001732,11228.695399999988
TD01GL001733,7564.261699999998
TD01GL001734,16544.319499999983
TD01GL001735,13690.440899999989
TD01GL001736,49522.37930000012
TD01GL001737,23804.889900000002
TD01GL001738,46666.46770000005
TD01GL001739,90345.3903000005
TD01GL001740,9314.572399999992
TD01GL001741,67635.61160000032
TD01GL001742,28892.391200000005
TD01GL001743,18245.992499999986
TD01GL001744,5374.076499999999
TD01GL001745,63825.41760000022
TD01GL001746,51827.76580000013
TD01GL001747,32084.270000000022
TD01GL001748,42509.67060000005
TD01GL001749,35356.504400000034
TD01GL001750,27145.885700000006
TD01GL001751,45034.11080000008
TD01GL001752,35481.13140000002
TD01GL001753,44556.31510000002
TD01GL001754,69909.88140000032
TD01GL001755,22273.9137
TD01GL001756,34121.78310000004
TD01GL001757,29518.404600000016
TD01GL001758,39277.50880000009
TD01GL001759,60589.410400000175
TD01GL001760,60204.242000000224
TD01GL001761,33420.02490000002
TD01GL001762,30783.62210000003
TD01GL001763,26206.5811
TD01GL001764,58349.09690000018
TD01GL001765,39717.15070000005
TD01GL001766,40365.96300000005
TD01GL001767,71882.83060000019
TD01GL001768,43832.39520000004
TD01GL001769,28282.593600000015
TD01GL001770,29883.50500000002
TD01GL001771,18160.325299999997
TD01GL001772,27709.56609999999
TD01GL001773,29546.347200000015
TD01GL001774,11092.36619999999
TD01GL001775,38002.183900000055
TD01GL001776,11658.106999999984
TD01GL001777,70271.02220000028
TD01GL001778,24953.1331
TD01GL001779,29428.05710000003
TD01GL001780,52626.23350000005
TD01GL001781,42068.08340000006
TD01GL001782,61267.65680000008
TD01GL001783,44231.39220000005
TD01GL001784,34202.507300000056
TD01GL001785,23767.871200000012
TD01GL001786,6643.546699999997
TD01GL0RAST51,10807.272799999992
TD01GL001787,10956.177499999989
TD01GL001788,31413.343300000015
TD01GL001789,29893.481300000036
TD01GL0RAST52,14266.117599999978
TD01GL001790,57751.10800000007
TD01GL001791,39675.83590000008
TD01GL001792,8060.192899999996
TD01GL0RAST53,2940.244100000001
TD01GL0RAST54,10532.87249999999
TD01GL0RAST55,6110.2786000000015
TD01GL001793,18084.13229999999
TD01GL001794,20678.41879999997
TD01GL001795,29427.925600000024
TD01GL001796,13092.579199999995
TD01GL001797,22267.92719999999
TD01GL001798,24277.67619999999
TD01GL001799,12782.458199999986
TD01GL001800,11272.712799999985
TD01GL001801,8936.196999999996
TD01GL001802,7735.774099999996
TD01GL0RAST56,9443.581199999991
TD01GL001803,33087.95380000003
TD01GL001804,16884.193399999996
TD01GL0RAST57,5978.802900000001
TD01GL001805,3771.4465
TD01GL001806,29205.27830000001
TD01GL001807,12703.773499999981
TD01GL001808,50779.07790000003
TD01GL001809,11488.162599999987
TD01GL001810,64481.25270000013
TD01GL001811,45335.70120000002
TD01GL001812,90056.91060000053
TD01GL001813,24141.488800000006
TD01GL001814,42744.40730000005
TD01GL001815,36911.2906
TD01GL001816,51887.18270000002
TD01GL001817,13633.860699999992
TD01GL001818,34168.184300000015
TD01GL001819,36578.21880000006
TD01GL001820,5979.7531
TD01GL001821,27390.01619999999
TD01GL001822,23806.8971
TD01GL001823,14294.268599999985
TD01GL001824,13316.185599999988
TD01GL001825,10367.692799999995
TD01GL001826,13325.189499999977
TD01GL001827,23952.1207
TD01GL001828,34775.30320000001
TD01GL001829,101326.65440000058
TD01GL001830,24924.308999999997
TD01GL001831,25643.014000000006
TD01GL001832,14833.499099999977
TD01GL001833,22231.1078
TD01GL001834,18188.00179999999
TD01GL001835,22648.3098
TD01GL001836,20282.292599999986
TD01GL001837,62527.061500000105
TD01GL001838,47346.00550000008
TD01GL001839,136059.51840000038
TD01GL001840,5121.013899999999
TD01GL001841,22218.842199999996
TD01GL001842,42694.77010000008
TD01GL001843,46645.32310000007
TD01GL001844,15932.79939999998
TD01GL001845,12287.432099999984
TD01GL001846,17235.263499999994
TD01GL001847,16756.8288
TD01GL001848,36479.61700000005
TD01GL001849,56344.69710000002
TD01GL001850,31365.598000000056
TD01GL001851,79611.42730000053
TD01GL001852,71430.65750000026
TD01GL001853,47934.449799999966
TD01GL001854,18132.625699999982
TD01GL001855,35143.203100000035
TD01GL001856,20611.946399999997
TD01GL001857,14775.252099999983
TD01GL001858,46255.047800000066
TD01GL001859,21208.5607
TD01GL001860,6944.971599999999
TD01GL001861,49754.67750000006
TD01GL001862,24561.600900000023
TD01GL001863,19912.079199999986
TD01GL001864,22509.805999999997
TD01GL001865,143834.37420000025
TD01GL001866,72402.51290000041
TD01GL001867,31477.763100000033
TD01GL001868,47336.30380000007
TD01GL001869,27175.500200000013
TD01GL001870,24567.382699999995
TD01GL001871,27744.17149999999
TD01GL001872,29094.682800000002
TD01GL001873,19040.66159999998
TD01GL001874,47207.933700000096
TD01GL001875,48459.6124000002
TD01GL001876,15842.155199999987
TD01GL001877,25978.497799999997
TD01GL001878,14776.056699999988
TD01GL001879,38318.51590000006
TD01GL001880,21982.18119999999
TD01GL001881,19322.94839999999
TD01GL001882,66280.7579000003
TD01GL001883,9821.943799999988
TD01GL001884,34113.78510000003
TD01GL001885,10108.32309999999
TD01GL001886,32414.11930000004
TD01GL001887,41313.70060000003
TD01GL001888,34286.45709999999
TD01GL001889,53536.19160000014
TD01GL001890,54054.178300000065
TD01GL001891,31078.210700000018
TD01GL001892,76646.95300000039
TD01GL001893,15326.203199999994
TD01GL001894,7003.984300000001
TD01GL001895,35150.75720000004
TD01GL001896,29267.885400000006
TD01GL001897,60222.97090000012
TD01GL001898,7312.013900000002
TD01GL001899,46004.00770000006
TD01GL001900,30754.067700000007
TD01GL001901,25236.387299999995
TD01GL001902,37460.51460000004
TD01GL001903,15907.034099999992
TD01GL001904,46596.48280000007
TD01GL001905,20021.8144
TD01GL001906,27188.69960000001
TD01GL001907,16165.437099999985
TD01GL001908,9877.267599999997
TD01GL001909,28354.170400000003
TD01GL001910,23618.94500000002
TD01GL001911,25383.589800000016
TD01GL001912,32691.66289999999
TD01GL001913,34073.446400000044
TD01GL001914,28952.178699999986
TD01GL001915,39818.02050000001
TD01GL001916,53139.98970000007
TD01GL001917,13946.093899999987
TD01GL001918,105472.55540000065
TD01GL001919,34444.81000000002
TD01GL001920,51446.375700000055
TD01GL001921,25619.950000000004
TD01GL001922,12592.077699999994
TD01GL001923,97926.14870000079
TD01GL001924,13602.530199999987
TD01GL001925,45935.38730000004
TD01GL001926,58865.205100000145
TD01GL001927,21346.848099999996
TD01GL001928,66373.22240000032
TD01GL001929,12342.12989999999
TD01GL001930,98364.13440000088
TD01GL001932,5583.119700000001
TD01GL001931,4383.8915
TD01GL001933,7306.617499999996
TD01GL001934,18057.10029999999
TD01GL001935,37628.1852
TD01GL001936,19203.559900000004
TD01GL001937,41309.058700000096
TD01GL001938,6646.352
TD01GL001939,14201.48709999999
TD01GL001940,40395.59790000004
TD01GL001941,20099.89919999999
TD01GL001942,12122.466599999998
TD01GL001943,16010.403199999988
TD01GL001944,20961.051999999978
TD01GL001945,11632.853599999995
TD01GL001946,36033.23810000002
TD01GL001947,11983.164099999987
TD01GL001948,41725.380100000046
TD01GL001949,7305.392900000003
TD01GL001950,54778.183600000135
TD01GL001951,8176.2135999999955
TD01GL001952,77758.15550000049
TD01GL001953,18609.55309999999
TD01GL001954,13539.411999999982
TD01GL001955,6058.947600000001
TD01GL001956,15514.02839999998
TD01GL001957,13690.05819999999
TD01GL001958,19745.963899999995
TD01GL001959,25263.003700000005
TD01GL001960,19052.499399999993
TD01GL001961,9898.758999999993
TD01GL001962,11237.580799999992
TD01GL001963,4451.101600000001
TD01GL001964,27973.23640000002
TD01GL001965,16009.34119999999
TD01GL001966,11065.533499999992
TD01GL001967,52676.25630000003
TD01GL001968,34635.53050000002
TD01GL001969,7853.257000000003
TD01GL0RAST58,6641.376900000004
TD01GL001970,9454.890299999997
TD01GL001971,23850.94240000001
TD01GL0RAST59,12087.753199999996
TD01GL001972,9310.669199999997
TD01GL001973,13858.75909999998
TD01GL001974,10189.45749999999
TD01GL001975,10735.065199999992
TD01GL001976,10002.295499999997
TD01GL001977,41155.07930000004
TD01GL001978,35860.16120000008
TD01GL001979,10917.365199999993
TD01GL001980,29462.907400000026
TD01GL001981,11282.443899999995
TD01GL001982,15834.138499999985
TD01GL001983,22344.0869
TD01GL001984,18660.557899999974
TD01GL001985,7629.680400000001
TD01GL001986,43636.2645000001
TD01GL001987,29181.856600000017
TD01GL001988,16806.030299999984
TD01GL001989,13996.734399999983
TD01GL001990,15371.631799999977
TD01GL001991,4349.0544
TD01GL001992,64882.744800000175
TD01GL001993,44988.26310000006
TD01GL001994,30647.539199999985
TD01GL001995,21841.609099999994
TD01GL001996,9426.635599999989
TD01GL001997,33314.92800000002
TD01GL001998,13088.322199999991
TD01GL001999,8359.623899999999
TD01GL002000,33377.78180000005
TD01GL002001,14973.74539999998
TD01GL002002,61535.44200000014
TD01GL002003,24664.915900000004
TD01GL002004,80848.93000000052
TD01GL002005,40914.12430000007
TD01GL002006,39673.42030000007
TD01GL002007,101691.88580000057
TD01GL0RAST60,4342.017
TD01GL002008,17757.09849999999
TD01GL002009,34684.721400000075
TD01GL002010,44219.891400000066
TD01GL002011,10526.876799999998
TD01GL002012,76225.46770000043
TD01GL002013,59492.21730000014
TD01GL002014,20680.579299999983
TD01GL002015,21113.096499999996
TD01GL002016,60774.54960000016
TD01GL002017,37127.332000000046
TD01GL002018,23450.22010000001
TD01GL002019,25016.54439999999
TD01GL002020,23477.83560000002
TD01GL002021,39318.710900000064
TD01GL002022,41152.49610000005
TD01GL002023,13437.215199999977
TD01GL002024,75656.6950000004
TD01GL002025,7529.094199999996
TD01GL002026,100392.34220000061
TD01GL002028,70022.42760000027
TD01GL0RAST61,3973.361000000001
TD01GL002027,18451.85460000001
TD01GL002029,22352.622499999994
TD01GL002030,10323.247999999994
TD01GL002031,7724.938899999999
TD01GL002032,31981.16980000004
TD01GL002033,76673.83730000039
TD01GL002034,42745.41240000006
TD01GL002035,11855.103899999991
TD01GL002036,45542.10470000005
TD01GL002037,24508.113099999995
TD01GL002038,45316.03690000006
TD01GL002039,65076.04630000024
TD01GL002040,19558.11909999999
TD01GL002041,66628.89550000017
TD01GL002042,19316.817899999987
TD01GL002043,48804.12760000002
TD01GL002044,32876.56130000001
TD01GL002045,40032.42260000005
TD01GL002046,11790.266099999986
TD01GL002047,56119.71080000019
TD01GL002048,51938.60620000006
TD01GL002049,20667.625099999994
TD01GL002050,20819.64069999998
TD01GL002051,37736.14530000004
TD01GL002052,26215.120300000017
TD01GL002053,24098.232700000015
TD01GL002054,41447.42370000005
TD01GL002055,26665.2727
TD01GL002056,17367.100799999975
TD01GL002057,4423.3180999999995
TD01GL002058,11692.117699999995
TD01GL002059,57817.31060000014
TD01GL0RAST62,5746.6443
TD01GL002060,67249.89490000012
TD01GL0RAST63,5746.6443
TD01GL002061,67249.89490000012
TD01GL002062,27306.7002
TD01GL002063,46244.35000000009
TD01GL002064,6259.847400000002
TD01GL002065,44203.07760000005
TD01GL002066,51030.1916000001
TD01GL002067,27780.423099999993
TD01GL0RAST64,50791.58250000009
TD01GL002068,48698.106700000084
TD01GL002069,42547.14709999999
TD01GL002070,4624.556199999997
TD01GL002071,17026.84229999999
TD01GL002072,55076.29190000006
TD01GL002073,33779.22000000004
TD01GL002074,30080.28250000003
TD01GL002075,33944.53580000004
TD01GL002076,17957.854299999988
TD01GL002077,26845.25400000001
TD01GL002078,14698.505499999977
TD01GL002079,27843.705199999982
TD01GL002080,53000.3796000001
TD01GL002081,37744.68410000006
TD01GL002082,26981.364200000007
TD01GL002083,76682.52470000029
TD01GL002084,27705.070699999997
TD01GL002085,51398.910600000076
TD01GL002086,32375.024800000017
TD01GL002087,33585.406100000066
TD01GL002088,28371.11479999997
TD01GL002089,63183.80800000015
TD01GL002090,20762.205200000004
TD01GL002091,45479.57480000002
TD01GL002092,39928.54590000008
TD01GL002093,31973.508800000032
TD01GL002094,14686.455799999974
TD01GL002095,14702.643899999983
TD01GL002096,29281.147900000007
TD01GL002097,65673.41110000019
TD01GL002098,6847.0129
TD01GL002099,38401.3952
TD01GL002100,32502.149500000025
TD01GL002101,36821.90410000003
TD01GL002102,44172.34390000004
TD01GL002103,20816.426099999997
TD01GL002104,30471.82840000002
TD01GL002105,25878.426600000013
TD01GL002106,29911.385100000043
TD01GL002107,59368.32580000006
TD01GL002108,142542.8558000005
TD01GL002109,16547.95439999998
TD01GL002110,44003.18070000003
TD01GL002111,43268.32670000006
TD01GL002112,14026.73579999998
TD01GL002113,15824.833699999992
TD01GL002114,23857.425099999997
TD01GL002115,71221.88950000027
TD01GL002116,24522.844600000026
TD01GL002117,57209.778500000044
TD01GL002118,16822.197799999987
TD01GL002119,54532.65340000006
TD01GL002120,33991.61030000002
TD01GL002121,22814.900799999992
TD01GL002122,54479.7393000001
TD01GL002123,61957.905300000115
TD01GL002124,89529.00320000053
TD01GL002125,40624.02420000006
TD01GL002126,40917.291000000056
TD01GL002127,32836.516000000025
TD01GL002128,33964.86940000004
TD01GL002129,10043.987599999991
TD01GL002130,64917.19750000027
TD01GL002131,64314.30900000016
TD01GL002132,57311.6535000001
TD01GL002133,28193.529600000005
TD01GL002134,65667.17350000022
TD01GL002135,35119.62550000003
TD01GL002136,28290.82610000002
TD01GL002137,32192.948300000033
TD01GL002138,22062.7338
TD01GL002139,41481.56860000001
TD01GL002140,15272.479399999993
TD01GL002141,64126.162600000185
TD01GL002142,21898.965700000008
TD01GL002143,44929.76940000007
TD01GL0RAST65,12674.110399999985
TD01GL002144,24922.7371
TD01GL002145,86369.93530000046
TD01GL002146,26804.557399999983
TD01GL002147,16735.87829999999
TD01GL002148,43369.91540000008
TD01GL002149,19632.30480000001
TD01GL002150,4922.8360999999995
TD01GL002151,18606.545599999998
TD01GL002152,48841.65710000001
TD01GL002153,68292.37290000032
TD01GL002154,46793.160900000104
TD01GL002155,71091.5965000004
TD01GL002156,24575.687499999978
TD01GL002157,70755.66080000039
TD01GL002158,21472.40869999998
TD01GL002159,15685.598699999991
TD01GL002160,21155.04719999999
TD01GL002161,4398.149800000001
TD01GL002162,25453.492299999998
TD01GL002163,4380.995499999999
TD01GL002164,26014.820099999994
TD01GL002165,8526.477700000003
TD01GL002166,45586.731100000114
TD01GL002167,20654.9676
TD01GL002168,14215.175599999982
TD01GL002169,21782.227000000003
TD01GL002170,21981.630899999996
TD01GL002171,22782.854599999966
TD01GL0RAST66,13657.166699999982
TD01GL0RAST67,6194.201900000001
TD01GL002172,14766.965699999984
TD01GL002173,14942.94359999998
TD01GL002174,22412.459699999992
TD01GL002175,192367.04609999977
TD01GL002176,5578.5914
TD01GL002177,36962.28200000003
TD01GL002178,44401.299300000035
TD01GL002179,33321.668900000004
TD01GL0RAST68,8494.044799999998
TD01GL002180,39203.42720000008
TD01GL002181,34502.86130000001
TD01GL002182,31743.104700000014
TD01GL002183,35666.282800000066
TD01GL002184,23783.121400000022
TD01GL002185,61384.733100000114
TD01GL002186,28413.219500000032
TD01GL002187,39794.598400000046
TD01GL0RAST69,8986.372299999995
TD01GL002188,24621.01290000002
TD01GL002189,4797.616599999999
TD01GL002190,38279.46070000003
TD01GL002191,32531.817999999992
TD01GL002192,24015.948000000004
TD01GL002193,30413.39479999998
TD01GL002194,40778.7006000001
TD01GL002195,41955.186400000035
TD01GL002196,35466.784399999975
TD01GL002197,31635.837099999982
TD01GL002198,43567.003300000084
TD01GL002199,27756.66240000001
TD01GL002200,33464.02440000005
TD01GL002201,16284.530900000003
TD01GL002202,42160.682400000005
TD01GL002203,58198.452900000026
TD01GL002204,29588.3892
TD01GL002205,73439.12400000029
TD01GL002206,31560.931900000007
TD01GL002207,63097.05180000014
TD01GL002208,30273.078799999996
TD01GL002209,20183.637799999997
TD01GL002210,217704.42119999844
TD01GL002211,7983.680799999995
TD01GL002212,68975.8466000002
TD01GL002213,10614.986899999982
TD01GL002214,53018.0524000001
TD01GL002215,24476.8455
TD01GL002216,37468.604500000016
TD01GL002217,20611.16589999999
TD01GL002218,99163.77540000065
TD01GL002219,31743.097600000052
TD01GL002220,86310.67290000043
TD01GL002221,53520.48440000016
TD01GL002222,31781.7808
TD01GL002223,99976.21600000067
TD01GL002224,15277.28609999999
TD01GL002225,29493.166000000012
TD01GL002226,25717.432999999994
TD01GL002227,34125.00950000002
TD01GL002228,25866.00870000001
TD01GL002229,30454.567400000004
TD01GL002230,67217.08460000018
TD01GL002231,50523.89500000011
TD01GL0RAST70,15941.467899999989
TD01GL002232,35233.11880000005
TD01GL002233,26362.931099999943
TD01GL002234,5455.3178
TD01GL002235,22589.128700000005
TD01GL002236,38853.57700000002
TD01GL002237,77733.18220000046
TD01GL002238,47799.001500000064
TD01GL002239,9677.873200000002
TD01GL002240,31954.42760000005
TD01GL002241,39918.81030000003
TD01GL002242,27345.827499999978
TD01GL002243,14531.451699999992
TD01GL002244,20562.041199999992
TD01GL002245,48984.78280000008
TD01GL002246,29157.19860000002
TD01GL002247,12174.388899999982
TD01GL002248,10631.955999999991
TD01GL002249,37159.14780000008
TD01GL002250,82846.47020000052
TD01GL002251,16652.627799999987
TD01GL002252,8087.009199999997
TD01GL002253,22665.16850000001
TD01GL002254,31409.384899999972
TD01GL002255,26768.753100000016
TD01GL002256,60408.61850000005
TD01GL002257,82263.99120000034
TD01GL002258,21165.555499999995
TD01GL002259,30328.051700000044
TD01GL002260,12135.905099999989
TD01GL002261,36669.67710000003
TD01GL002262,24259.160999999986
TD01GL002263,37926.650900000015
TD01GL002264,29483.399600000008
TD01GL002265,42865.71300000007
TD01GL002266,9564.347699999995
TD01GL002267,26225.739399999988
TD01GL002268,33598.91920000002
TD01GL002269,36015.06610000001
TD01GL002270,6415.1698000000015
TD01GL002271,19770.332899999998
TD01GL002272,22257.175999999992
TD01GL002273,41044.58840000009
TD01GL002274,24319.444099999997
TD01GL002275,35045.12150000004
TD01GL002276,5478.277500000001
TD01GL002277,125015.2454000005
TD01GL002278,37351.67050000004
TD01GL002279,17660.698399999987
TD01GL002280,28684.36280000001
TD01GL002281,7704.919099999999
TD01GL002282,36433.030700000054
TD01GL002283,63889.27330000019
TD01GL002284,83809.99820000026
TD01GL002285,21418.355000000014
TD01GL002286,25386.7353
TD01GL002287,44918.78160000007
TD01GL002288,39476.10340000003
TD01GL002289,33192.90689999999
TD01GL002290,36132.011800000095
TD01GL002291,43092.34410000008
TD01GL002292,102511.2519000006
TD01GL002293,13842.25779999998
TD01GL002294,17542.044499999996
TD01GL002295,33200.53690000003
TD01GL002296,40960.049500000125
TD01GL002297,45733.61130000008
TD01GL002298,27157.700000000004
TD01GL002299,33380.64160000003
TD01GL002300,52868.46510000013
TD01GL002301,38535.99770000005
TD01GL002302,42821.55459999999
TD01GL002303,48748.36790000008
TD01GL002304,39201.19380000001
TD01GL002305,47137.27590000008
TD01GL002306,53192.003000000106
TD01GL002307,61848.942000000105
TD01GL002308,13254.336799999994
TD01GL002309,41170.35670000004
TD01GL002310,32273.854400000004
TD01GL002311,3987.6506999999992
TD01GL002312,53002.60780000007
TD01GL002313,14596.424199999972
TD01GL002314,21172.58819999999
TD01GL002315,20595.902199999997
TD01GL002316,17948.0393
TD01GL002317,24327.920100000025
TD01GL002318,28454.156299999995
TD01GL002319,47474.57180000005
TD01GL002320,21290.84989999999
TD01GL002321,14551.507499999982
TD01GL002322,16357.769299999985
TD01GL002323,44894.543500000094
TD01GL002324,16568.30559999998
TD01GL002325,27716.204199999993
TD01GL002326,43443.62640000005
TD01GL002327,47269.657200000096
TD01GL002328,23741.562300000005
TD01GL002329,44847.52300000008
TD01GL002330,9013.039099999995
TD01GL002331,11318.867099999987
TD01GL002332,24961.58829999999
TD01GL002333,16497.784499999998
TD01GL002334,28215.861299999997
TD01GL002335,26874.8654
TD01GL002336,4525.1288
TD01GL002337,34492.231500000045
TD01GL002338,19806.431999999993
TD01GL002339,21317.765099999993
TD01GL002340,18514.671599999983
TD01GL002341,28918.81810000004
TD01GL002342,53080.10660000012
TD01GL002343,11388.60619999999
TD01GL002344,17092.306499999988
TD01GL002345,34720.25240000004
TD01GL002346,9852.106599999994
TD01GL002347,48417.81990000006
TD01GL002348,20442.9832
TD01GL002349,50473.535600000054
TD01GL002350,141336.99680000026
TD01GL002351,55205.54100000005
TD01GL002352,22043.33849999998
TD01GL002353,18452.1339
TD01GL002354,32141.099900000012
TD01GL002355,36910.82580000003
TD01GL002356,11807.132299999988
TD01GL002357,51761.69260000008
TD01GL002358,53352.46150000012
TD01GL002359,17561.045399999985
TD01GL002360,38500.45920000006
TD01GL002361,72117.33070000025
TD01GL002362,13383.779499999986
TD01GL002363,72555.59250000035
TD01GL002364,23309.638899999998
TD01GL002365,7326.0422
TD01GL002366,26984.002099999998
TD01GL002367,34229.327000000005
TD01GL002368,98625.06040000054
TD01GL002369,18155.440999999988
TD01GL002370,22358.086300000006
TD01GL002371,46881.63140000003
TD01GL002372,43055.452900000084
TD01GL002373,33741.52020000005
TD01GL002374,44661.87560000012
TD01GL002375,49086.0502000001
TD01GL002376,9190.564999999991
TD01GL002377,34993.92660000002
TD01GL002378,71364.75670000035
TD01GL002379,55085.05560000008
TD01GL002380,18092.285399999997
TD01GL002381,50703.28840000009
TD01GL002382,41666.88050000008
TD01GL002383,22252.717500000013
TD01GL002384,37759.27710000006
TD01GL002385,31438.732200000006
TD01GL002386,30063.398099999995
TD01GL002387,36282.67950000004
TD01GL002388,20793.333
TD01GL002389,38308.467500000035
TD01GL002390,63043.3355000002
TD01GL002391,34128.84160000006
TD01GL002392,101650.7993000008
TD01GL002393,11718.593099999991
TD01GL002394,53248.73110000006
TD01GL002395,18799.234399999998
TD01GL002396,9787.863299999994
TD01GL002397,13897.221699999982
TD01GL002398,30572.819299999992
TD01GL002399,43457.21080000003
TD01GL002400,83005.29400000053
TD01GL002401,70242.6247000003
TD01GL002402,69202.81200000027
TD01GL002403,5633.325200000001
TD01GL002404,62433.90160000019
TD01GL002405,27610.19810000001
TD01GL002406,37865.50320000002
TD01GL002407,8341.138299999997
TD01GL002408,24849.979000000003
TD01GL002409,40213.78160000006
TD01GL002410,6074.857600000001
TD01GL002411,32668.95780000002
TD01GL002412,24701.50250000001
TD01GL002413,26699.523999999998
TD01GL002414,30165.673700000014
TD01GL002415,53047.99150000013
TD01GL002416,36549.17430000002
TD01GL002417,27570.804400000005
TD01GL002418,17160.272099999995
TD01GL002419,24996.974800000004
TD01GL002420,23273.64659999999
TD01GL002421,21013.699200000003
TD01GL002422,3976.5123000000003
TD01GL002423,26697.5988
TD01GL002424,36289.98230000003
TD01GL002425,32017.163499999995
TD01GL002426,43344.986500000065
TD01GL002427,52900.82980000011
TD01GL002428,32524.586400000015
TD01GL002429,34977.44190000002
TD01GL002430,16859.896999999983
TD01GL002431,57499.139300000046
TD01GL002432,30676.919600000023
TD01GL002433,34167.60030000005
TD01GL002434,36146.98340000009
TD01GL002435,5119.724799999998
TD01GL002436,46125.67360000003
TD01GL002437,27069.45480000003
TD01GL002438,47448.03220000014
TD01GL002439,43056.93990000007
TD01GL002440,35366.424500000045
TD01GL002441,61363.72820000019
TD01GL002442,54680.67170000017
TD01GL002443,46832.7247000001
TD01GL002444,44942.97740000001
TD01GL002445,5516.4740999999985
TD01GL002446,37146.862800000046
TD01GL002447,20411.6933
TD01GL002448,47021.59230000004
TD01GL002449,29582.14110000003
TD01GL002450,45335.68440000004
TD01GL002451,51203.11440000007
TD01GL002452,18727.95149999999
TD01GL002453,21363.127799999987
TD01GL002454,17514.623900000002
TD01GL002455,42091.463800000056
TD01GL002456,20108.704899999993
TD01GL002457,57102.44000000019
TD01GL002458,60267.5529000002
TD01GL002459,45039.855500000085
TD01GL002460,98559.8438000008
TD01GL002461,24223.690300000002
TD01GL002462,49779.5215000001
TD01GL002463,5099.049999999998
TD01GL002464,12462.958099999996
TD01GL0RAST71,5022.720999999999
TD01GL002465,7495.646699999998
TD01GL002466,28104.9231
TD01GL002467,4988.7075
TD01GL002468,13203.172599999984
TD01GL002469,33237.25940000004
TD01GL002470,73873.62980000032
TD01GL002471,7071.963400000004
TD01GL002472,76211.77880000033
TD01GL002473,47428.98830000004
TD01GL002474,28324.05079999998
TD01GL002475,59911.24130000014
TD01GL002476,263967.3310000001
TD01GL002477,48272.444000000105
TD01GL002478,20098.788699999994
TD01GL002479,19489.209800000004
TD01GL002480,52233.91990000005
TD01GL002481,45521.79440000001
TD01GL002482,4184.9117
TD01GL002483,4210.991999999999
TD01GL002484,4210.991999999999
TD01GL002485,4184.9117
TD01GL002486,22375.949599999985
TD01GL0RAST72,6084.101000000001
TD01GL002487,31176.569499999987
TD01GL002488,98222.19340000079
TD01GL002489,86926.34810000044
TD01GL002490,85627.72770000051
TD01GL002491,113109.26770000071
TD01GL002492,43402.9929000001
TD01GL002493,49052.58690000007
TD01GL002494,65971.55750000011
TD01GL002495,27496.8078
TD01GL002496,70433.13220000034
TD01GL002497,34703.44670000003
TD01GL002498,6997.0376
TD01GL002499,18040.477700000007
TD01GL002500,39794.598400000046
TD01GL002501,62015.11890000016
TD01GL002502,7168.491600000001
TD01GL002503,49407.950500000006
TD01GL002504,195729.30619999938
TD01GL002505,86234.40430000053
TD01GL002506,46183.20640000006
TD01GL002507,40946.305400000034
TD01GL002508,11287.556299999995
TD01GL002509,5748.527499999998
TD01GL002510,33846.41110000003
TD01GL002511,24343.591500000006
TD01GL002512,79365.4031000003
TD01GL002513,47118.00729999999
TD01GL002514,12846.626599999987
TD01GL002515,95469.39340000038
TD01GL002516,68877.52090000028
TD01GL002517,20808.1644
TD01GL002518,35041.38769999999
TD01GL002519,32769.52200000002
TD01GL002520,41372.859100000016
TD01GL002521,32239.18890000004
TD01GL002522,52195.99490000008
TD01GL0RAST73,5145.1096
TD01GL002523,7061.7988000000005
TD01GL002524,9985.2171
TD01GL002525,5177.152999999999
TD01GL002526,41801.95960000008
TD01GL002527,30118.895100000023
TD01GL002528,62931.684500000105
TD01GL002529,14717.398199999981
TD01GL002530,45389.68510000004
TD01GL002531,52553.99080000004
TD01GL002532,42004.87560000008
TD01GL002533,18906.94979999999
TD01GL002534,17162.8153
TD01GL002535,45002.000700000055
TD01GL002536,28715.661900000014
TD01GL002537,39425.636600000005
TD01GL002538,33753.6079
TD01GL002539,20108.89229999998
TD01GL002540,31349.118500000044
TD01GL002541,4305.957299999999
TD01GL002542,28914.997399999993
TD01GL002543,26675.76379999999
TD01GL002544,43996.826200000076
TD01GL002545,4386.1277
TD01GL002546,28420.590400000012
TD01GL002547,84127.90460000039
TD01GL002548,19381.135899999983
TD01GL002549,24612.479699999985
TD01GL002550,5648.727399999998
TD01GL002551,34992.307199999996
TD01GL002552,39671.213600000054
TD01GL002553,110994.26010000068
TD01GL002554,18458.921499999986
TD01GL002555,17389.89040000001
TD01GL002556,61783.89740000016
TD01GL002557,87327.33930000049
